orig_food_id|id_food_table|food_group|food_subgroup|nombre_primario|nombre_secundario|G_energy|G_protein|G_fiber, total dietary|G_carbohydrate|G_carbohydrate, by difference|G_fatty acids, total monounsaturated|G_fatty acids, total polyunsaturated|G_fatty acids, total saturated|G_sugars, total|G_total lipid (fat)|G_ash|M_calcium|M_chromium|M_iodine|M_iron|M_magnesium|M_manganese|M_phosphorus|M_potassium|M_selenium|M_sodium|M_zinc|M_copper|V_vit b1|V_vit b12|V_vit b2|V_vit b5|V_vit b6|V_vit b9|V_vit c|V_vit h|V_vit k|AE_alanine|AE_arginine|AE_aspartic acid|AE_cystine|AE_glutamine|AE_glycine|AE_proline|AE_serine|AE_tyrosine|ANE_histidine|ANE_isoleucine|ANE_leucine|ANE_lysine|ANE_methionine|ANE_phenylalanine|ANE_threonine|ANE_tryptophan|ANE_valine|OT_betaine|OT_caffeine|OT_choline|OT_theobromine
44|135|"fruits"|"other fruits"|"date"|"date, dried"|329.110899|2000.000000|6400.000000|71200.000000|0.000000|0.000000|0.000000|200.000000|63900.000000|0.000000|1600.000000|50.900000|0.080000|0.001800|1.000000|54.000000|0.400000|56.000000|643.000000|0.002000|6.000000|5.100000|0.260000|0.030000|0.000000|0.090000|0.780000|0.130000|0.021000|3.000000|0.000000|0.000000|93.000000|67.000000|120.000000|42.000000|210.000000|90.000000|120.000000|67.000000|29.000000|29.000000|45.000000|86.000000|54.000000|26.000000|58.000000|54.000000|54.000000|64.000000|0.000000|0.000000|0.000000|0.000000
8172|270|"cereals and cereal products"|"cereal products"|"breakfast cereal"|"cereals, farina, unenriched, dry"|369.024857|10600.000000|1900.000000|0.000000|78000.000000|60.000000|220.000000|80.000000|0.000000|500.000000|400.000000|14.000000|0.000000|0.000000|1.500000|13.000000|0.693000|88.000000|94.000000|0.023500|3.000000|0.530000|0.079000|0.060000|0.000000|0.100000|0.416000|0.058000|0.024000|0.000000|0.000000|0.000000|311.000000|390.000000|433.000000|299.000000|3817.000000|335.000000|1165.000000|499.000000|278.000000|215.000000|409.000000|724.000000|203.000000|165.000000|514.000000|280.000000|136.000000|451.000000|0.000000|0.000000|0.000000|0.000000
35183|205|"cereals and cereal products"|"cereals"|"corn"|"corn, dried, yellow (northern plains indians)"|419.000000|14480.000000|20500.000000|0.000000|66270.000000|3750.000000|4543.000000|1974.000000|21320.000000|10640.000000|2240.000000|25.000000|0.000000|0.000000|2.610000|149.000000|0.900000|344.000000|775.000000|0.056500|4.000000|3.060000|0.293000|0.261000|0.000000|0.181000|1.590000|1.110000|0.111000|0.000000|0.000000|0.000000|1156.000000|581.000000|1013.000000|200.000000|2358.000000|539.000000|1047.000000|732.000000|465.000000|313.000000|485.000000|1468.000000|498.000000|293.000000|642.000000|431.000000|94.000000|655.000000|0.000000|0.000000|0.000000|0.000000
2024|420|"herbs and spices"|"spices"|"white mustard"|"spices, mustard seed, ground"|508.126195|26080.000000|12200.000000|0.000000|28090.000000|22518.000000|10088.000000|1989.000000|6790.000000|36240.000000|4330.000000|266.000000|0.000000|0.000000|9.210000|370.000000|2.448000|828.000000|738.000000|0.208100|13.000000|6.080000|0.645000|0.805000|0.000000|0.261000|0.810000|0.397000|0.162000|7.100000|0.000000|0.005400|1173.000000|1933.000000|2435.000000|680.000000|5265.000000|1587.000000|2810.000000|759.000000|809.000000|878.000000|1183.000000|2080.000000|1844.000000|483.000000|1173.000000|838.000000|256.000000|1509.000000|1.900000|0.000000|122.700000|0.000000
12128|372|"herbs and spices"|"other seeds"|"ginkgo nuts"|"nuts, ginkgo nuts, dried"|348.000000|10350.000000|0.000000|0.000000|72450.000000|739.000000|737.000000|381.000000|0.000000|2000.000000|2800.000000|20.000000|0.000000|0.000000|1.600000|53.000000|0.220000|269.000000|998.000000|0.000000|13.000000|0.670000|0.536000|0.430000|0.000000|0.176000|1.345000|0.641000|0.106000|29.300000|0.000000|0.000000|591.000000|1005.000000|1298.000000|55.000000|2001.000000|554.000000|830.000000|695.000000|146.000000|244.000000|500.000000|755.000000|494.000000|133.000000|408.000000|640.000000|170.000000|677.000000|0.000000|0.000000|0.000000|0.000000
12021|42|"herbs and spices"|"oilseed crops"|"safflower"|"seeds, safflower seed kernels, dried"|517.000000|16180.000000|0.000000|0.000000|34290.000000|4848.000000|28223.000000|3682.000000|0.000000|38450.000000|5470.000000|78.000000|0.000000|0.000000|4.900000|353.000000|2.014000|644.000000|687.000000|0.000000|3.000000|5.050000|1.747000|1.163000|0.000000|0.415000|4.030000|1.170000|0.160000|0.000000|0.000000|0.000000|772.000000|1749.000000|1807.000000|311.000000|3699.000000|1010.000000|726.000000|812.000000|531.000000|452.000000|717.000000|1154.000000|534.000000|284.000000|806.000000|586.000000|183.000000|1025.000000|0.000000|0.000000|0.000000|0.000000
35137|205|"cereals and cereal products"|"cereals"|"corn"|"cornmeal, yellow (navajo)"|384.000000|9850.000000|9400.000000|0.000000|72900.000000|2143.000000|2352.000000|1043.000000|1560.000000|5880.000000|1220.000000|6.000000|0.000000|0.000000|2.990000|107.000000|0.641000|225.000000|322.000000|0.006000|4.000000|3.100000|0.242000|0.300000|0.000000|0.093000|0.595000|0.590000|0.034000|0.000000|0.000000|0.000200|769.000000|421.000000|662.000000|184.000000|1875.000000|360.000000|854.000000|471.000000|294.000000|265.000000|370.000000|1275.000000|301.000000|230.000000|499.000000|307.000000|50.000000|494.000000|0.000000|0.000000|0.000000|0.000000
52|81|"fruits"|"other fruits"|"fig"|"fig, dried"|260.994264|3300.000000|9300.000000|62900.000000|0.000000|0.000000|0.000000|159.000000|52900.000000|0.000000|1900.000000|193.000000|0.000069|0.001100|2.200000|92.000000|0.510000|83.100000|1010.000000|0.000000|87.000000|0.900000|0.240000|0.085000|0.000000|0.110000|0.435000|0.120000|0.009000|1.200000|1.000000|0.000000|200.000000|74.000000|790.000000|52.000000|310.000000|110.000000|210.000000|160.000000|140.000000|47.000000|100.000000|140.000000|130.000000|26.000000|79.000000|100.000000|26.000000|130.000000|0.000000|0.000000|0.000000|0.000000
12220|101|"herbs and spices"|"oilseed crops"|"flaxseed"|"seeds, flaxseed"|534.000000|18290.000000|27300.000000|0.000000|28880.000000|7527.000000|28730.000000|3663.000000|1550.000000|42160.000000|3720.000000|255.000000|0.000000|0.000000|5.730000|392.000000|2.482000|642.000000|813.000000|0.025400|30.000000|4.340000|1.220000|1.644000|0.000000|0.161000|0.985000|0.473000|0.087000|0.600000|0.000000|0.004300|925.000000|1925.000000|2046.000000|340.000000|4039.000000|1248.000000|806.000000|970.000000|493.000000|472.000000|896.000000|1235.000000|862.000000|370.000000|957.000000|766.000000|297.000000|1072.000000|3.100000|0.000000|78.700000|0.000000
2019|186|"herbs and spices"|"herbs"|"fenugreek"|"spices, fenugreek seed"|323.135755|23000.000000|24600.000000|0.000000|58350.000000|0.000000|0.000000|1460.000000|0.000000|6410.000000|3400.000000|176.000000|0.000000|0.000000|33.530000|191.000000|1.228000|296.000000|770.000000|0.006300|67.000000|2.500000|1.110000|0.322000|0.000000|0.366000|0.000000|0.600000|0.057000|3.000000|0.000000|0.000000|1020.000000|2465.000000|2708.000000|369.000000|3988.000000|1306.000000|1198.000000|1215.000000|764.000000|668.000000|1241.000000|1757.000000|1684.000000|338.000000|1089.000000|898.000000|391.000000|1102.000000|0.000000|0.000000|0.000000|0.000000
12041|86|"herbs and spices"|"oilseed crops"|"sunflower"|"seeds, sunflower seed flour, partially defatted"|326.003824|48060.000000|5200.000000|0.000000|35830.000000|252.000000|870.000000|138.000000|0.000000|1610.000000|7040.000000|114.000000|0.000000|0.000000|6.620000|346.000000|1.975000|689.000000|67.000000|0.058200|3.000000|4.950000|1.713000|3.187000|0.000000|0.266000|6.595000|0.753000|0.222000|1.300000|0.000000|0.000000|2358.000000|5069.000000|5160.000000|952.000000|11770.000000|3083.000000|2494.000000|2267.000000|1406.000000|1333.000000|2403.000000|3500.000000|1977.000000|1043.000000|2466.000000|1959.000000|735.000000|2775.000000|0.000000|0.000000|0.000000|0.000000
11683|245|"vegetables"|"root vegetables"|"carrot"|"carrot, dehydrated"|341.061185|8100.000000|23600.000000|0.000000|79570.000000|76.000000|730.000000|256.000000|38820.000000|1490.000000|6840.000000|212.000000|0.000000|0.000000|3.930000|118.000000|1.116000|346.000000|2540.000000|0.008600|275.000000|1.570000|0.370000|0.534000|0.000000|0.417000|1.471000|1.040000|0.055000|14.600000|0.000000|0.108000|464.000000|338.000000|1077.000000|63.000000|1589.000000|0.000000|228.000000|275.000000|157.000000|126.000000|323.000000|338.000000|315.000000|56.000000|251.000000|299.000000|87.000000|346.000000|0.000000|0.000000|72.100000|0.000000
8158|841|"cereals and cereal products"|"cereal products"|"corn grits"|"cereals, corn grits, white, regular and quick, unenriched, dry"|371.000000|8800.000000|1600.000000|0.000000|79600.000000|300.000000|516.000000|155.000000|640.000000|1200.000000|400.000000|2.000000|0.000000|0.000000|1.000000|27.000000|0.106000|73.000000|137.000000|0.017000|1.000000|0.410000|0.075000|0.130000|0.000000|0.040000|0.485000|0.147000|0.005000|0.000000|0.000000|0.000300|656.000000|437.000000|610.000000|158.000000|1647.000000|360.000000|765.000000|417.000000|357.000000|268.000000|314.000000|1076.000000|247.000000|184.000000|431.000000|330.000000|62.000000|444.000000|0.000000|0.000000|0.000000|0.000000
20068|771|"baking goods"|"baking goods"|"tapioca pearl"|"tapioca, pearl, dry"|358.030593|190.000000|900.000000|0.000000|88690.000000|5.000000|3.000000|5.000000|3350.000000|20.000000|110.000000|20.000000|0.000000|0.000000|1.580000|1.000000|0.110000|7.000000|11.000000|0.000800|1.000000|0.120000|0.020000|0.004000|0.000000|0.000000|0.135000|0.008000|0.004000|0.000000|0.000000|0.000000|5.000000|19.000000|11.000000|4.000000|29.000000|4.000000|5.000000|5.000000|2.000000|3.000000|4.000000|6.000000|6.000000|2.000000|4.000000|4.000000|3.000000|5.000000|0.000000|0.000000|1.200000|0.000000
12078|24|"nuts"|"nuts"|"brazil nut"|"nuts, brazilnuts, dried, unblanched"|656.000000|14320.000000|7500.000000|0.000000|12270.000000|24548.000000|20577.000000|15137.000000|2330.000000|66430.000000|3510.000000|160.000000|0.000000|0.000000|2.430000|376.000000|1.223000|725.000000|659.000000|1.917000|3.000000|4.060000|1.743000|0.617000|0.000000|0.035000|0.184000|0.101000|0.022000|0.700000|0.000000|0.000000|577.000000|2148.000000|1346.000000|367.000000|3147.000000|718.000000|657.000000|683.000000|420.000000|386.000000|516.000000|1155.000000|492.000000|1008.000000|630.000000|362.000000|141.000000|756.000000|0.400000|0.000000|28.800000|0.000000
12036|86|"herbs and spices"|"oilseed crops"|"sunflower"|"seeds, sunflower seed kernels, dried"|584.369025|20780.000000|8600.000000|0.000000|20000.000000|18528.000000|23137.000000|4455.000000|2620.000000|51460.000000|3020.000000|78.000000|0.000000|0.000000|5.250000|325.000000|1.950000|660.000000|645.000000|0.053000|9.000000|5.000000|1.800000|1.480000|0.000000|0.355000|1.130000|1.345000|0.227000|1.400000|0.000000|0.000000|1117.000000|2403.000000|2446.000000|451.000000|5579.000000|1461.000000|1182.000000|1075.000000|666.000000|632.000000|1139.000000|1659.000000|937.000000|494.000000|1169.000000|928.000000|348.000000|1315.000000|35.400000|0.000000|55.100000|0.000000
12014|918|"gourds"|"gourds"|"japanese pumpkin"|"seeds, pumpkin and squash seed kernels, dried"|559.034417|30230.000000|6000.000000|0.000000|10710.000000|16242.000000|20976.000000|8659.000000|1400.000000|49050.000000|4780.000000|46.000000|0.000000|0.000000|8.820000|592.000000|4.543000|1233.000000|809.000000|0.009400|7.000000|7.810000|1.343000|0.273000|0.000000|0.153000|0.750000|0.143000|0.058000|1.900000|0.000000|0.007300|1485.000000|5353.000000|2960.000000|332.000000|6188.000000|1843.000000|1316.000000|1673.000000|1093.000000|780.000000|1281.000000|2419.000000|1236.000000|603.000000|1733.000000|998.000000|576.000000|1579.000000|0.000000|0.000000|63.000000|0.000000
16117|85|"soy"|"soy"|"soy bean"|"soy flour, defatted"|330.000000|47010.000000|17500.000000|0.000000|38370.000000|208.000000|533.000000|136.000000|18880.000000|1220.000000|6150.000000|241.000000|0.000000|0.000000|9.240000|290.000000|3.018000|674.000000|2384.000000|0.001700|20.000000|2.460000|4.065000|0.698000|0.000000|0.253000|1.995000|0.574000|0.305000|0.000000|0.000000|0.004100|2215.000000|3647.000000|5911.000000|757.000000|9106.000000|2174.000000|2750.000000|2725.000000|1778.000000|1268.000000|2281.000000|3828.000000|3129.000000|634.000000|2453.000000|2042.000000|683.000000|2346.000000|0.000000|0.000000|11.300000|0.000000
9041|208|"fruits"|"tropical fruits"|"banana"|"bananas, dehydrated, or banana powder"|346.080306|3890.000000|9900.000000|0.000000|88280.000000|153.000000|337.000000|698.000000|47300.000000|1810.000000|3020.000000|22.000000|0.000000|0.000000|1.150000|108.000000|0.574000|74.000000|1491.000000|0.003900|3.000000|0.610000|0.391000|0.180000|0.000000|0.240000|0.000000|0.440000|0.014000|7.000000|0.000000|0.002000|222.000000|176.000000|503.000000|63.000000|399.000000|190.000000|229.000000|226.000000|121.000000|333.000000|167.000000|359.000000|162.000000|74.000000|201.000000|171.000000|0.000000|282.000000|0.000000|0.000000|19.600000|0.000000
2030|139|"herbs and spices"|"spices"|"pepper (spice)"|"spices, pepper, black"|251.000000|10390.000000|25300.000000|0.000000|63950.000000|739.000000|998.000000|1392.000000|640.000000|3260.000000|4490.000000|443.000000|0.000000|0.000000|9.710000|171.000000|12.753000|158.000000|1329.000000|0.004900|20.000000|1.190000|1.330000|0.108000|0.000000|0.180000|1.399000|0.291000|0.017000|0.000000|0.000000|0.163700|616.000000|308.000000|1413.000000|138.000000|1413.000000|441.000000|1413.000000|409.000000|483.000000|159.000000|366.000000|1014.000000|244.000000|96.000000|446.000000|244.000000|58.000000|547.000000|8.900000|0.000000|11.300000|0.000000
25|134|"pulses"|"beans"|"common bean"|"beans, white, dried"|324.091778|18900.000000|17800.000000|45600.000000|0.000000|0.000000|0.000000|12600.000000|3600.000000|0.000000|3900.000000|126.000000|0.011400|0.000600|5.500000|184.000000|2.000000|425.000000|1530.000000|0.008800|6.000000|2.780000|0.470000|0.437000|0.000000|0.146000|0.980000|0.508000|0.226000|0.000000|0.500000|0.170000|890.000000|1300.000000|2600.000000|230.000000|3200.000000|820.000000|890.000000|1200.000000|610.000000|580.000000|950.000000|1700.000000|1500.000000|320.000000|1200.000000|890.000000|250.000000|1100.000000|0.000000|0.000000|0.000000|0.000000
12014|906|"gourds"|"gourds"|"sunburst squash (pattypan squash)"|"seeds, pumpkin and squash seed kernels, dried"|559.034417|30230.000000|6000.000000|0.000000|10710.000000|16242.000000|20976.000000|8659.000000|1400.000000|49050.000000|4780.000000|46.000000|0.000000|0.000000|8.820000|592.000000|4.543000|1233.000000|809.000000|0.009400|7.000000|7.810000|1.343000|0.273000|0.000000|0.153000|0.750000|0.143000|0.058000|1.900000|0.000000|0.007300|1485.000000|5353.000000|2960.000000|332.000000|6188.000000|1843.000000|1316.000000|1673.000000|1093.000000|780.000000|1281.000000|2419.000000|1236.000000|603.000000|1733.000000|998.000000|576.000000|1579.000000|0.000000|0.000000|63.000000|0.000000
147|98|"pulses"|"lentils"|"lentils"|"lentils, dried"|350.860421|26200.000000|5300.000000|50500.000000|0.000000|0.000000|0.000000|0.000000|2400.000000|0.000000|2400.000000|55.700000|0.013100|0.000700|6.500000|77.000000|0.000000|371.000000|670.000000|0.012000|36.000000|3.060000|0.670000|0.500000|0.000000|0.200000|1.360000|0.556000|0.035000|0.000000|0.000000|0.000000|1100.000000|2300.000000|3000.000000|250.000000|4400.000000|1100.000000|1100.000000|1400.000000|840.000000|710.000000|1100.000000|2000.000000|1900.000000|210.000000|1400.000000|1000.000000|250.000000|1300.000000|0.000000|0.000000|0.000000|0.000000
541|169|"cereals and cereal products"|"cereals"|"rye"|"rye flour, dark, whole meal"|337.476099|8700.000000|14800.000000|61800.000000|0.000000|0.000000|0.000000|296.000000|5640.000000|0.000000|1600.000000|33.300000|0.004000|0.004600|2.800000|92.600000|2.160000|301.000000|438.000000|0.001500|5.110000|2.800000|0.317000|0.330000|0.000000|0.106000|0.490000|0.280000|0.074200|0.000000|6.000000|0.000000|420.000000|500.000000|650.000000|140.000000|2000.000000|420.000000|790.000000|420.000000|230.000000|230.000000|350.000000|610.000000|380.000000|150.000000|420.000000|330.000000|110.000000|510.000000|0.000000|0.000000|0.000000|0.000000
29|134|"pulses"|"beans"|"common bean"|"beans, brown, dried"|313.814532|18900.000000|17800.000000|43000.000000|0.000000|0.000000|0.000000|12600.000000|3200.000000|0.000000|3400.000000|77.300000|0.011400|0.001900|5.000000|131.000000|2.000000|477.000000|1327.000000|0.008800|8.000000|2.000000|0.500000|0.350000|0.000000|0.140000|0.500000|0.415000|0.140000|0.000000|0.500000|0.170000|730.000000|910.000000|230.000000|120.000000|2500.000000|700.000000|700.000000|1200.000000|420.000000|480.000000|880.000000|1300.000000|1400.000000|170.000000|940.000000|790.000000|240.000000|1900.000000|0.000000|0.000000|0.000000|0.000000
2003|119|"herbs and spices"|"herbs"|"sweet basil"|"spices, basil, dried"|233.269598|22980.000000|37700.000000|0.000000|47750.000000|1238.000000|498.000000|2157.000000|1710.000000|4070.000000|14850.000000|2240.000000|0.000000|0.000000|89.800000|711.000000|9.800000|274.000000|2630.000000|0.003000|76.000000|7.100000|2.100000|0.080000|0.000000|1.200000|0.838000|1.340000|0.310000|0.800000|0.000000|1.714500|1180.000000|1230.000000|3020.000000|190.000000|2570.000000|1250.000000|2700.000000|530.000000|750.000000|450.000000|1060.000000|1850.000000|1150.000000|320.000000|1250.000000|760.000000|260.000000|1450.000000|16.100000|0.000000|54.900000|0.000000
16055|326|"vegetables"|"other vegetables"|"carob"|"carob flour"|222.036329|4620.000000|39800.000000|0.000000|88880.000000|197.000000|216.000000|90.000000|49080.000000|650.000000|2270.000000|348.000000|0.000000|0.000000|2.940000|54.000000|0.508000|79.000000|827.000000|0.005300|35.000000|0.920000|0.571000|0.053000|0.000000|0.461000|0.047000|0.366000|0.029000|0.200000|0.000000|0.000000|584.000000|130.000000|503.000000|29.000000|362.000000|267.000000|354.000000|304.000000|120.000000|122.000000|209.000000|442.000000|196.000000|81.000000|151.000000|271.000000|48.000000|446.000000|0.000000|0.000000|11.900000|0.000000
12149|441|"nuts"|"nuts"|"colorado pinyon"|"nuts, pine nuts, pinyon, dried"|629.063098|11570.000000|10700.000000|0.000000|19300.000000|22942.000000|25668.000000|9377.000000|0.000000|60980.000000|2260.000000|8.000000|0.000000|0.000000|3.060000|234.000000|4.333000|35.000000|628.000000|0.000000|72.000000|4.280000|1.035000|1.243000|0.000000|0.223000|0.210000|0.111000|0.058000|2.000000|0.000000|0.000000|605.000000|2251.000000|1054.000000|210.000000|1969.000000|589.000000|622.000000|491.000000|424.000000|277.000000|450.000000|834.000000|434.000000|207.000000|443.000000|367.000000|146.000000|598.000000|0.000000|0.000000|0.000000|0.000000
12145|440|"nuts"|"nuts"|"pili nut"|"nuts, pilinuts, dried"|719.000000|10800.000000|0.000000|0.000000|3980.000000|37229.000000|7605.000000|31184.000000|0.000000|79550.000000|2910.000000|145.000000|0.000000|0.000000|3.530000|302.000000|2.313000|575.000000|507.000000|0.000000|3.000000|2.970000|0.958000|0.913000|0.000000|0.093000|0.479000|0.115000|0.060000|0.600000|0.000000|0.000000|509.000000|1516.000000|1222.000000|189.000000|2393.000000|650.000000|471.000000|599.000000|381.000000|255.000000|483.000000|890.000000|369.000000|395.000000|497.000000|407.000000|189.000000|701.000000|0.000000|0.000000|0.000000|0.000000
9173|224|"fruits"|"tropical fruits"|"longan"|"longans, dried"|286.089866|4900.000000|0.000000|0.000000|74000.000000|0.000000|0.000000|0.000000|0.000000|400.000000|3100.000000|45.000000|0.000000|0.000000|5.400000|46.000000|0.248000|196.000000|658.000000|0.000000|48.000000|0.220000|0.807000|0.040000|0.000000|0.500000|0.000000|0.000000|0.000000|28.000000|0.000000|0.000000|585.000000|131.000000|469.000000|0.000000|780.000000|158.000000|158.000000|180.000000|94.000000|45.000000|97.000000|202.000000|172.000000|49.000000|112.000000|128.000000|0.000000|217.000000|0.000000|0.000000|0.000000|0.000000
280|147|"fruits"|"drupes"|"european plum"|"prune, dried plum"|258.126195|2700.000000|7600.000000|54600.000000|0.000000|0.000000|0.000000|234.000000|39500.000000|0.000000|2100.000000|41.800000|0.000300|0.000800|1.100000|24.000000|0.380000|78.200000|416.000000|0.001000|3.000000|0.530000|0.380000|0.080000|0.000000|0.090000|0.460000|0.150000|0.004000|4.000000|0.000000|0.000000|64.000000|35.000000|1000.000000|3.000000|90.000000|51.000000|120.000000|64.000000|22.000000|27.000000|47.000000|73.000000|60.000000|12.000000|51.000000|43.000000|9.000000|68.000000|0.000000|0.000000|0.000000|0.000000
12008|346|"herbs and spices"|"oilseed crops"|"cottonseed"|"seeds, cottonseed flour, low fat (glandless)"|332.000000|49830.000000|0.000000|0.000000|36100.000000|221.000000|577.000000|310.000000|0.000000|1410.000000|5760.000000|474.000000|0.000000|0.000000|12.580000|716.000000|2.129000|1587.000000|1761.000000|0.000000|35.000000|11.610000|1.172000|2.089000|0.000000|0.396000|0.445000|0.764000|0.228000|2.400000|0.000000|0.000000|2313.000000|6732.000000|5425.000000|1307.000000|12476.000000|2416.000000|2125.000000|2492.000000|1796.000000|1570.000000|1796.000000|3404.000000|2529.000000|809.000000|3103.000000|1843.000000|752.000000|2557.000000|0.000000|0.000000|0.000000|0.000000
12174|52|"gourds"|"gourds"|"watermelon"|"seeds, watermelon seed kernels, dried"|557.000000|28330.000000|0.000000|0.000000|15310.000000|7407.000000|28094.000000|9779.000000|0.000000|47370.000000|3940.000000|54.000000|0.000000|0.000000|7.280000|515.000000|1.614000|755.000000|648.000000|0.000000|99.000000|10.240000|0.686000|0.190000|0.000000|0.145000|0.346000|0.089000|0.058000|0.000000|0.000000|0.000000|1492.000000|4897.000000|2764.000000|438.000000|5699.000000|1663.000000|1251.000000|1508.000000|1016.000000|775.000000|1342.000000|2149.000000|887.000000|834.000000|2031.000000|1112.000000|390.000000|1556.000000|0.000000|0.000000|0.000000|0.000000
12032|170|"herbs and spices"|"oilseed crops"|"sesame"|"seeds, sesame flour, partially defatted"|382.000000|40320.000000|0.000000|0.000000|35140.000000|4405.000000|5113.000000|1634.000000|0.000000|11890.000000|6050.000000|150.000000|0.000000|0.000000|14.300000|362.000000|1.403000|810.000000|425.000000|0.000000|41.000000|10.700000|1.432000|2.530000|0.000000|0.270000|2.760000|0.152000|0.029000|0.000000|0.000000|0.000000|2107.000000|5979.000000|3743.000000|814.000000|8991.000000|2761.000000|1841.000000|2198.000000|1689.000000|1187.000000|1734.000000|3088.000000|1293.000000|1331.000000|2138.000000|1674.000000|882.000000|2252.000000|0.000000|0.000000|0.000000|0.000000
1014|79|"cereals and cereal products"|"cereals"|"common buckwheat"|"buckwheat flour"|357.313576|12000.000000|4700.000000|65400.000000|0.000000|0.000000|0.000000|321.000000|0.000000|0.000000|900.000000|8.000000|0.000000|0.000000|2.100000|48.000000|0.000000|190.000000|200.000000|0.000000|0.000000|2.000000|0.000000|0.350000|0.000000|0.110000|0.000000|0.280000|0.000000|0.000000|0.000000|0.000000|340.000000|560.000000|1600.000000|69.000000|1000.000000|440.000000|260.000000|340.000000|160.000000|170.000000|270.000000|490.000000|430.000000|130.000000|310.000000|260.000000|130.000000|410.000000|0.000000|0.000000|0.000000|0.000000
2028|40|"vegetables"|"fruit vegetables"|"pepper"|"spices, paprika"|282.265774|14140.000000|34900.000000|0.000000|53990.000000|1695.000000|7766.000000|2140.000000|10340.000000|12890.000000|7740.000000|229.000000|0.000000|0.000000|21.140000|178.000000|1.590000|314.000000|2280.000000|0.006300|68.000000|4.330000|0.713000|0.330000|0.000000|1.230000|2.510000|2.141000|0.049000|0.900000|0.000000|0.080300|640.000000|890.000000|2850.000000|230.000000|2260.000000|780.000000|2310.000000|610.000000|380.000000|250.000000|570.000000|920.000000|690.000000|200.000000|610.000000|490.000000|70.000000|750.000000|7.100000|0.000000|51.500000|0.000000
20522|205|"cereals and cereal products"|"cereals"|"corn"|"cornmeal, degermed, unenriched, white"|370.000000|7110.000000|3900.000000|0.000000|79450.000000|299.000000|634.000000|169.000000|1610.000000|1750.000000|510.000000|3.000000|0.000000|0.000000|1.100000|32.000000|0.174000|99.000000|142.000000|0.010500|7.000000|0.660000|0.076000|0.140000|0.000000|0.050000|0.240000|0.182000|0.030000|0.000000|0.000000|0.000000|560.000000|239.000000|465.000000|159.000000|1455.000000|217.000000|746.000000|341.000000|187.000000|172.000000|242.000000|1006.000000|105.000000|162.000000|366.000000|172.000000|38.000000|337.000000|1.000000|0.000000|8.600000|0.000000
20647|126|"cereals and cereal products"|"cereals"|"millet"|"millet flour"|373.565966|10750.000000|3500.000000|0.000000|73050.000000|924.000000|2618.000000|536.000000|1660.000000|4250.000000|1210.000000|14.000000|0.000000|0.000000|3.940000|119.000000|1.002000|285.000000|224.000000|0.032700|4.000000|2.630000|0.535000|0.413000|0.000000|0.073000|1.267000|0.372000|0.042000|0.000000|0.000000|0.000800|1282.000000|370.000000|710.000000|178.000000|2599.000000|271.000000|911.000000|782.000000|326.000000|257.000000|473.000000|1537.000000|144.000000|319.000000|675.000000|354.000000|170.000000|584.000000|0.000000|0.000000|0.000000|0.000000
20011|79|"cereals and cereal products"|"cereals"|"common buckwheat"|"buckwheat flour, whole-groat"|335.086042|12620.000000|10000.000000|0.000000|70590.000000|949.000000|949.000000|677.000000|2600.000000|3100.000000|2540.000000|41.000000|0.000000|0.000000|4.060000|251.000000|2.030000|337.000000|577.000000|0.005700|11.000000|3.120000|0.515000|0.417000|0.000000|0.190000|0.440000|0.582000|0.054000|0.000000|0.000000|0.007000|712.000000|935.000000|1078.000000|218.000000|1948.000000|981.000000|482.000000|652.000000|230.000000|294.000000|474.000000|792.000000|640.000000|164.000000|495.000000|482.000000|183.000000|646.000000|0.000000|0.000000|54.200000|0.000000
192|381|"nuts"|"nuts"|"hazelnut"|"nut, hazel (uk), filbert (usa), dried"|597.992352|14900.000000|8200.000000|21100.000000|0.000000|0.000000|0.000000|3540.000000|4700.000000|0.000000|2400.000000|136.000000|0.000400|0.000400|2.800000|158.000000|7.200000|349.000000|738.000000|0.002100|1.900000|2.000000|1.400000|0.390000|0.000000|0.200000|1.150000|0.540000|0.072000|6.300000|2.000000|0.000000|840.000000|2500.000000|1800.000000|230.000000|4100.000000|840.000000|680.000000|900.000000|480.000000|450.000000|730.000000|1200.000000|530.000000|240.000000|790.000000|560.000000|190.000000|930.000000|0.000000|0.000000|0.000000|0.000000
12114|341|"fruits"|"tropical fruits"|"coconut"|"nuts, coconut meat, dried (desiccated), toasted"|592.017208|5300.000000|0.000000|0.000000|44400.000000|1999.000000|514.000000|41678.000000|0.000000|47000.000000|2300.000000|27.000000|0.000000|0.000000|3.390000|92.000000|2.801000|211.000000|554.000000|0.000000|37.000000|2.050000|0.812000|0.061000|0.000000|0.102000|0.817000|0.306000|0.009000|1.500000|0.000000|0.000000|271.000000|870.000000|518.000000|105.000000|1212.000000|251.000000|219.000000|274.000000|164.000000|122.000000|208.000000|393.000000|234.000000|99.000000|269.000000|193.000000|62.000000|321.000000|0.000000|0.000000|0.000000|0.000000
