id_food_table|orig_food_id|nombre_primario|nombre_secundario|alanine|arginine|ash|aspartic acid|betaine|caffeine|calcium|carbohydrate|carbohydrate, by difference|choline|chromium|copper|cystine|energy|fatty acids, total monounsaturated|fatty acids, total polyunsaturated|fatty acids, total saturated|fiber, total dietary|glutamine|glycine|histidine|iodine|iron|isoleucine|leucine|lysine|magnesium|manganese|methionine|phenylalanine|phosphorus|potassium|proline|protein|selenium|serine|sodium|sugars, total|theobromine|threonine|total lipid (fat)|tryptophan|tyrosine|valine|vit b1|vit b12|vit b2|vit b5|vit b6|vit b9|vit c|vit h|vit k|zinc
19|2041|"tarragon"|"spices, tarragon, dried"|0.000000|0.000000|12030.000000|0.000000|0.000000|0.000000|1139.000000|0.000000|50220.000000|0.000000|0.000000|0.677000|0.000000|295.411090|474.000000|3698.000000|1881.000000|7400.000000|0.000000|0.000000|0.000000|0.000000|32.300000|0.000000|0.000000|0.000000|347.000000|7.967000|0.000000|0.000000|313.000000|3020.000000|0.000000|22770.000000|0.004400|0.000000|62.000000|0.000000|0.000000|0.000000|7240.000000|0.000000|0.000000|0.000000|0.251000|0.000000|1.339000|0.000000|2.410000|0.274000|50.000000|0.000000|0.000000|3.900000
682|18370|"leavening agent"|"leavening agents, baking powder, double-acting, straight phosphate"|0.000000|0.000000|71800.000000|0.000000|0.000000|0.000000|7364.000000|0.000000|24100.000000|0.000000|0.000000|0.013000|0.000000|51.000000|0.000000|0.000000|0.000000|200.000000|0.000000|0.000000|0.000000|0.000000|11.270000|0.000000|0.000000|0.000000|39.000000|0.014000|0.000000|0.000000|9918.000000|5.000000|0.000000|100.000000|0.000200|0.000000|7893.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.020000
122|2023|"sweet marjoram"|"spices, marjoram, dried"|0.000000|0.000000|12100.000000|0.000000|0.000000|0.000000|1990.000000|0.000000|60560.000000|43.600000|0.000000|1.133000|0.000000|271.510516|940.000000|4405.000000|529.000000|40300.000000|0.000000|0.000000|0.000000|0.000000|82.710000|0.000000|0.000000|0.000000|346.000000|5.433000|0.000000|0.000000|306.000000|1522.000000|0.000000|12660.000000|0.004500|0.000000|77.000000|4090.000000|0.000000|0.000000|7040.000000|0.000000|0.000000|0.000000|0.289000|0.000000|0.316000|0.000000|1.190000|0.274000|51.400000|0.000000|0.621700|3.600000
682|18369|"leavening agent"|"leavening agents, baking powder, double-acting, sodium aluminum sulfate"|0.000000|0.000000|67300.000000|0.000000|0.000000|0.000000|5876.000000|0.000000|27700.000000|0.000000|0.000000|0.010000|0.000000|53.059273|0.000000|0.000000|0.000000|200.000000|0.000000|0.000000|0.000000|0.000000|11.020000|0.000000|0.000000|0.000000|27.000000|0.011000|0.000000|0.000000|2191.000000|20.000000|0.000000|0.000000|0.000200|0.000000|10600.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.010000
97|2004|"sweet bay"|"spices, bay leaf"|0.000000|0.000000|3620.000000|0.000000|0.000000|0.000000|834.000000|0.000000|74970.000000|0.000000|0.000000|0.416000|0.000000|313.575526|1640.000000|2290.000000|2280.000000|26300.000000|0.000000|0.000000|0.000000|0.000000|43.000000|0.000000|0.000000|0.000000|120.000000|8.167000|0.000000|0.000000|113.000000|529.000000|0.000000|7610.000000|0.002800|0.000000|23.000000|0.000000|0.000000|0.000000|8360.000000|0.000000|0.000000|0.000000|0.009000|0.000000|0.421000|0.000000|1.740000|0.180000|46.500000|0.000000|0.000000|3.700000
616|1049|"kombu"|"seaweed, konbu, dried (kelp)"|0.000000|0.000000|24500.000000|0.000000|0.000000|0.000000|680.000000|49700.000000|0.000000|0.000000|0.000000|0.500000|0.000000|249.521989|0.000000|0.000000|200.000000|5300.000000|0.000000|0.000000|0.000000|36.000000|3.300000|0.000000|0.000000|0.000000|121.000000|0.000000|0.000000|0.000000|250.000000|7500.000000|0.000000|7900.000000|0.000700|0.000000|3100.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.210000|0.000000|0.320000|0.000000|0.010000|0.180000|0.000000|0.000000|0.000000|1.000000
67|2014|"cumin"|"spices, cumin seed"|0.000000|0.000000|7620.000000|0.000000|0.000000|0.000000|931.000000|0.000000|44240.000000|24.700000|0.000000|0.867000|0.000000|375.000000|14040.000000|3279.000000|1535.000000|10500.000000|0.000000|0.000000|0.000000|0.000000|66.360000|0.000000|0.000000|0.000000|366.000000|3.333000|0.000000|0.000000|499.000000|1788.000000|0.000000|17810.000000|0.005200|0.000000|168.000000|2250.000000|0.000000|0.000000|22270.000000|0.000000|0.000000|0.000000|0.628000|0.000000|0.327000|0.000000|0.435000|0.010000|7.700000|0.000000|0.005400|4.800000
86|479|"sunflower"|"sunflower seeds, decorticated, dried"|0.000000|0.000000|2900.000000|0.000000|0.000000|0.000000|95.000000|3600.000000|0.000000|0.000000|0.002600|0.000000|0.000000|643.164436|0.000000|0.000000|5500.000000|9900.000000|0.000000|0.000000|0.000000|0.000000|5.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|540.000000|510.000000|0.000000|24200.000000|0.056000|0.000000|2.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2.100000|0.000000|0.240000|0.000000|0.348000|0.066000|0.000000|0.000000|0.000000|0.000000
700|406|"curry powder"|"curry powder"|0.000000|0.000000|5600.000000|0.000000|0.000000|0.000000|478.000000|25200.000000|0.000000|0.000000|0.000000|1.040000|0.000000|339.388145|0.000000|0.000000|3326.000000|33200.000000|0.000000|0.000000|0.000000|0.000000|29.600000|0.000000|0.000000|0.000000|254.000000|0.000000|0.000000|0.000000|349.000000|1543.000000|0.000000|12700.000000|0.017100|0.000000|52.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.253000|0.000000|0.281000|0.000000|1.150000|0.154000|11.400000|0.000000|0.000000|4.050000
700|2015|"curry powder"|"spices, curry powder"|0.000000|0.000000|5570.000000|0.000000|28.800000|0.000000|478.000000|0.000000|58150.000000|64.200000|0.000000|0.815000|0.000000|325.047801|5551.000000|2557.000000|2237.000000|33200.000000|0.000000|0.000000|0.000000|0.000000|29.590000|0.000000|0.000000|0.000000|254.000000|4.289000|0.000000|0.000000|349.000000|1543.000000|0.000000|12660.000000|0.017100|0.000000|52.000000|2760.000000|0.000000|0.000000|13810.000000|0.000000|0.000000|0.000000|0.253000|0.000000|0.281000|0.000000|1.150000|0.154000|11.400000|0.000000|0.099800|4.050000
393|9147|"jujube"|"jujube, dried"|0.000000|0.000000|1900.000000|0.000000|0.000000|0.000000|79.000000|0.000000|73600.000000|0.000000|0.000000|0.265000|0.000000|287.045889|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.800000|0.000000|0.000000|0.000000|37.000000|0.305000|0.000000|0.000000|100.000000|531.000000|0.000000|3700.000000|0.000000|0.000000|9.000000|0.000000|0.000000|0.000000|1100.000000|0.000000|0.000000|0.000000|0.210000|0.000000|0.360000|0.000000|0.000000|0.000000|13.000000|0.000000|0.000000|0.190000
568|11988|"cloud ear fungus"|"fungi, cloud ears, dried"|0.000000|0.000000|2210.000000|0.000000|0.000000|0.000000|159.000000|0.000000|73010.000000|0.000000|0.000000|0.183000|0.000000|284.416826|0.000000|0.000000|0.000000|70100.000000|0.000000|0.000000|0.000000|0.000000|5.880000|0.000000|0.000000|0.000000|83.000000|1.951000|0.000000|0.000000|184.000000|754.000000|0.000000|9250.000000|0.043400|0.000000|35.000000|0.000000|0.000000|0.000000|730.000000|0.000000|0.000000|0.000000|0.015000|0.000000|0.844000|0.481000|0.112000|0.038000|0.000000|0.000000|0.000000|1.320000
40|2031|"pepper"|"spices, pepper, red or cayenne"|0.000000|0.000000|6040.000000|0.000000|0.000000|0.000000|148.000000|0.000000|56630.000000|51.500000|0.000000|0.373000|0.000000|318.116635|2750.000000|8370.000000|3260.000000|27200.000000|0.000000|0.000000|0.000000|0.000000|7.800000|0.000000|0.000000|0.000000|152.000000|2.000000|0.000000|0.000000|293.000000|2014.000000|0.000000|12010.000000|0.008800|0.000000|30.000000|10340.000000|0.000000|0.000000|17270.000000|0.000000|0.000000|0.000000|0.328000|0.000000|0.919000|0.000000|2.450000|0.106000|76.400000|0.000000|0.080300|2.480000
159|2036|"rosemary"|"spices, rosemary, dried"|0.000000|0.000000|6530.000000|0.000000|0.000000|0.000000|1280.000000|0.000000|64060.000000|0.000000|0.000000|0.550000|0.000000|331.500956|3014.000000|2339.000000|7371.000000|42600.000000|0.000000|0.000000|0.000000|0.000000|29.250000|0.000000|0.000000|0.000000|220.000000|1.867000|0.000000|0.000000|70.000000|955.000000|0.000000|4880.000000|0.004600|0.000000|50.000000|0.000000|0.000000|0.000000|15220.000000|0.000000|0.000000|0.000000|0.514000|0.000000|0.428000|0.000000|1.740000|0.307000|61.200000|0.000000|0.000000|3.230000
560|11230|"jews ear"|"pepeao, dried"|0.000000|0.000000|2570.000000|0.000000|0.000000|0.000000|113.000000|0.000000|81030.000000|0.000000|0.000000|5.070000|0.000000|298.279159|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|6.140000|0.000000|0.000000|0.000000|146.000000|1.151000|0.000000|0.000000|116.000000|708.000000|0.000000|4820.000000|0.045300|0.000000|70.000000|0.000000|0.000000|0.000000|440.000000|0.000000|0.000000|0.000000|0.826000|0.000000|0.350000|21.477000|0.950000|0.160000|1.400000|0.000000|0.000000|7.520000
205|20018|"corn"|"corn flour, degermed, unenriched, yellow"|0.000000|0.000000|460.000000|0.000000|0.000000|0.000000|2.000000|0.000000|82750.000000|0.000000|0.000000|0.142000|0.000000|375.000000|274.000000|695.000000|171.000000|1900.000000|0.000000|0.000000|0.000000|0.000000|0.910000|0.000000|0.000000|0.000000|18.000000|0.056000|0.000000|0.000000|60.000000|90.000000|0.000000|5590.000000|0.008000|0.000000|1.000000|640.000000|0.000000|0.000000|1390.000000|0.000000|0.000000|0.000000|0.074000|0.000000|0.058000|0.052000|0.097000|0.048000|0.000000|0.000000|0.000300|0.370000
13|842|"dill"|"dill weed, dried"|0.000000|0.000000|12600.000000|0.000000|0.000000|0.000000|1784.000000|43900.000000|0.000000|0.000000|0.000000|0.000000|0.000000|321.223709|0.000000|0.000000|0.000000|11900.000000|0.000000|0.000000|0.000000|0.000000|48.800000|0.000000|0.000000|0.000000|451.000000|0.000000|0.000000|0.000000|543.000000|3308.000000|0.000000|20000.000000|0.000000|0.000000|208.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.418000|0.000000|0.284000|0.000000|1.710000|0.000000|0.000000|0.000000|0.000000|3.300000
13|2017|"dill"|"spices, dill weed, dried"|0.000000|0.000000|12560.000000|0.000000|0.000000|0.000000|1784.000000|0.000000|55820.000000|0.000000|0.000000|0.490000|0.000000|253.107075|0.000000|0.000000|234.000000|13600.000000|0.000000|0.000000|0.000000|0.000000|48.780000|0.000000|0.000000|0.000000|451.000000|3.950000|0.000000|0.000000|543.000000|3308.000000|0.000000|19960.000000|0.000000|0.000000|208.000000|0.000000|0.000000|0.000000|4360.000000|0.000000|0.000000|0.000000|0.418000|0.000000|0.284000|0.000000|1.710000|0.000000|50.000000|0.000000|0.000000|3.300000
270|8144|"breakfast cereal"|"cereals, whole wheat hot natural cereal, dry"|0.000000|0.000000|1600.000000|0.000000|0.000000|0.000000|40.000000|0.000000|75200.000000|23.100000|0.000000|0.458000|0.000000|342.017208|283.000000|1008.000000|300.000000|9500.000000|0.000000|0.000000|0.000000|0.000000|3.390000|0.000000|0.000000|0.000000|122.000000|3.200000|0.000000|0.000000|379.000000|389.000000|0.000000|11200.000000|0.070700|0.000000|2.000000|420.000000|0.000000|0.000000|2000.000000|0.000000|0.000000|0.000000|0.400000|0.000000|0.300000|0.915000|0.391000|0.078000|0.000000|0.000000|0.002400|2.660000
456|95|"rose hip"|"rose hip, dried, powder"|0.000000|0.000000|5200.000000|0.000000|0.000000|0.000000|663.000000|40000.000000|0.000000|0.000000|0.006000|0.260000|0.000000|276.290631|0.000000|0.000000|0.000000|43000.000000|0.000000|0.000000|0.000000|0.000900|4.200000|0.000000|0.000000|0.000000|240.000000|5.500000|0.000000|0.000000|104.000000|1600.000000|0.000000|4500.000000|0.000500|0.000000|24.000000|28000.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.060000|0.000000|0.300000|0.000000|0.050000|0.210000|41.000000|0.000000|0.000000|0.580000
167|2039|"summer savory"|"spices, savory, ground"|0.000000|0.000000|9630.000000|0.000000|0.000000|0.000000|2132.000000|0.000000|68730.000000|0.000000|0.000000|0.847000|0.000000|272.000000|0.000000|0.000000|3260.000000|45700.000000|0.000000|0.000000|0.000000|0.000000|37.880000|0.000000|0.000000|0.000000|377.000000|6.100000|0.000000|0.000000|140.000000|1051.000000|0.000000|6730.000000|0.004600|0.000000|24.000000|0.000000|0.000000|0.000000|5910.000000|0.000000|0.000000|0.000000|0.366000|0.000000|0.000000|0.000000|1.810000|0.000000|50.000000|0.000000|0.000000|4.300000
205|20315|"corn"|"corn flour, whole-grain, blue (harina de maiz morado)"|0.000000|0.000000|1440.000000|0.000000|0.000000|0.000000|5.000000|0.000000|73890.000000|0.000000|0.000000|0.154000|0.000000|364.244742|0.000000|0.000000|0.000000|8400.000000|0.000000|0.000000|0.000000|0.000000|1.740000|0.000000|0.000000|0.000000|110.000000|0.540000|0.000000|0.000000|263.000000|381.000000|0.000000|8750.000000|0.002200|0.000000|5.000000|0.000000|0.000000|0.000000|5090.000000|0.000000|0.000000|0.000000|0.160000|0.000000|0.230000|0.550000|0.470000|0.000000|0.000000|0.000000|0.000000|2.240000
707|19859|"cocoa powder"|"cocoa, dry powder, hi-fat or breakfast, plain"|0.000000|0.000000|5100.000000|0.000000|0.000000|197.000000|122.000000|0.000000|51390.000000|11.900000|0.000000|3.610000|0.000000|486.137667|7380.000000|769.000000|12640.000000|29800.000000|0.000000|0.000000|0.000000|0.000000|14.500000|0.000000|0.000000|0.000000|519.000000|0.000000|0.000000|0.000000|758.000000|1574.000000|0.000000|16800.000000|0.012300|0.000000|20.000000|1550.000000|1763.000000|0.000000|23710.000000|0.000000|0.000000|0.000000|0.080000|0.000000|0.370000|0.000000|0.190000|0.038000|0.000000|0.000000|0.002300|6.700000
707|19860|"cocoa powder"|"cocoa, dry powder, hi-fat or breakfast, processed with alkali"|0.000000|0.000000|6790.000000|0.000000|0.000000|72.000000|122.000000|0.000000|49710.000000|11.400000|0.000000|3.610000|0.000000|479.445507|7380.000000|769.000000|12640.000000|33900.000000|0.000000|0.000000|0.000000|0.000000|14.500000|0.000000|0.000000|0.000000|476.000000|0.000000|0.000000|0.000000|758.000000|2509.000000|0.000000|16800.000000|0.012300|0.000000|20.000000|1530.000000|2445.000000|0.000000|23710.000000|0.000000|0.000000|0.000000|0.080000|0.000000|0.370000|0.000000|0.190000|0.038000|0.000000|0.000000|0.004400|6.700000
85|16118|"soy bean"|"soy flour, low-fat"|0.000000|0.000000|6040.000000|0.000000|2.800000|0.000000|285.000000|0.000000|34930.000000|191.700000|0.000000|1.600000|0.000000|375.000000|1460.000000|4215.000000|1290.000000|16000.000000|0.000000|0.000000|0.000000|0.000000|8.200000|0.000000|0.000000|0.000000|285.000000|3.150000|0.000000|0.000000|675.000000|2090.000000|0.000000|45510.000000|0.058900|0.000000|9.000000|10530.000000|0.000000|0.000000|8900.000000|0.000000|0.000000|0.000000|1.088000|0.000000|0.280000|1.550000|1.050000|0.289000|0.000000|0.000000|0.003900|4.100000
791|9188|"fruit salad"|"fruit, mixed, (prune and apricot and pear), dried"|0.000000|0.000000|1820.000000|0.000000|0.000000|0.000000|38.000000|0.000000|64060.000000|0.000000|0.000000|0.385000|0.000000|243.068834|232.000000|110.000000|40.000000|7800.000000|0.000000|0.000000|0.000000|0.000000|2.710000|0.000000|0.000000|0.000000|39.000000|0.227000|0.000000|0.000000|77.000000|796.000000|0.000000|2460.000000|0.000000|0.000000|18.000000|0.000000|0.000000|0.000000|490.000000|0.000000|0.000000|0.000000|0.044000|0.000000|0.157000|0.441000|0.159000|0.004000|3.800000|0.000000|0.000000|0.500000
707|19171|"cocoa powder"|"cocoa, dry powder, unsweetened, hersheys european style cocoa"|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|60000.000000|0.000000|0.000000|0.000000|0.000000|400.095602|0.000000|0.000000|0.000000|20000.000000|0.000000|0.000000|0.000000|0.000000|36.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|20000.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|10000.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
74|2006|"cardamom"|"spices, cardamom"|0.000000|0.000000|5780.000000|0.000000|0.000000|0.000000|383.000000|0.000000|68470.000000|0.000000|0.000000|0.383000|0.000000|311.424474|870.000000|430.000000|680.000000|28000.000000|0.000000|0.000000|0.000000|0.000000|13.970000|0.000000|0.000000|0.000000|229.000000|28.000000|0.000000|0.000000|178.000000|1119.000000|0.000000|10760.000000|0.000000|0.000000|18.000000|0.000000|0.000000|0.000000|6700.000000|0.000000|0.000000|0.000000|0.198000|0.000000|0.182000|0.000000|0.230000|0.000000|21.000000|0.000000|0.000000|7.470000
204|9085|"common grape"|"currants, zante, dried"|0.000000|0.000000|2360.000000|0.000000|0.000000|0.000000|86.000000|0.000000|74080.000000|10.600000|0.000000|0.468000|0.000000|283.000000|47.000000|180.000000|28.000000|6800.000000|0.000000|0.000000|0.000000|0.000000|3.260000|0.000000|0.000000|0.000000|41.000000|0.469000|0.000000|0.000000|125.000000|892.000000|0.000000|4080.000000|0.000700|0.000000|8.000000|67280.000000|0.000000|0.000000|270.000000|0.000000|0.000000|0.000000|0.160000|0.000000|0.142000|0.045000|0.296000|0.010000|4.700000|0.000000|0.003300|0.660000
40|11982|"pepper"|"peppers, pasilla, dried"|0.000000|0.000000|5820.000000|0.000000|0.000000|0.000000|97.000000|0.000000|51130.000000|0.000000|0.000000|0.423000|0.000000|345.000000|0.000000|0.000000|0.000000|26800.000000|0.000000|0.000000|0.000000|0.000000|9.830000|0.000000|0.000000|0.000000|130.000000|1.580000|0.000000|0.000000|267.000000|2222.000000|0.000000|12350.000000|0.003200|0.000000|89.000000|0.000000|0.000000|0.000000|15850.000000|0.000000|0.000000|0.000000|0.172000|0.000000|3.197000|1.591000|4.228000|0.170000|6.400000|0.000000|0.000000|1.400000
285|11663|"agar"|"seaweed, agar, dried"|0.000000|0.000000|3930.000000|0.000000|0.000000|0.000000|625.000000|0.000000|80880.000000|63.300000|0.000000|0.610000|0.000000|306.405354|27.000000|102.000000|61.000000|7700.000000|0.000000|0.000000|0.000000|0.000000|21.400000|0.000000|0.000000|0.000000|770.000000|4.300000|0.000000|0.000000|52.000000|1125.000000|0.000000|6210.000000|0.007400|0.000000|102.000000|2970.000000|0.000000|0.000000|300.000000|0.000000|0.000000|0.000000|0.010000|0.000000|0.222000|3.018000|0.303000|0.580000|0.000000|0.000000|0.024400|5.800000
577|35194|"agave"|"agave, dried (southwest)"|0.000000|0.000000|3980.000000|0.000000|0.000000|0.000000|770.000000|0.000000|81980.000000|0.000000|0.000000|0.189000|0.000000|341.061185|0.000000|0.000000|0.000000|15600.000000|0.000000|0.000000|0.000000|0.000000|3.640000|0.000000|0.000000|0.000000|207.000000|0.337000|0.000000|0.000000|37.000000|767.000000|0.000000|1710.000000|0.000600|0.000000|14.000000|50700.000000|0.000000|0.000000|690.000000|0.000000|0.000000|0.000000|0.021000|0.000000|0.644000|0.150000|0.216000|0.007000|0.300000|0.000000|0.000500|12.100000
205|35134|"corn"|"corn, dried (navajo)"|0.000000|0.000000|1860.000000|0.000000|0.000000|0.000000|15.000000|0.000000|74930.000000|0.000000|0.000000|0.195000|0.000000|386.233270|1483.000000|1900.000000|820.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.920000|0.000000|0.000000|0.000000|124.000000|0.848000|0.000000|0.000000|337.000000|511.000000|0.000000|9880.000000|0.000000|0.000000|13.000000|5380.000000|0.000000|0.000000|5220.000000|0.000000|0.000000|0.000000|0.200000|0.000000|0.068000|0.380000|0.372000|0.077000|0.000000|0.000000|0.000900|3.050000
